timestamps;0;5000;10000;15000;20000;25000;30000;35000;40000;45000;50000;55000;60000;65000;70000;75000;80000;85000;90000;95000;100000;105000;110000;115000;120000;125000;130000;135000;140000;145000;150000;155000;160000;165000;170000;175000;180000;185000;190000;195000;200000;205000;210000;215000;220000;225000;230000;235000;240000;245000;250000;255000;260000;260051
messages-soc-custom-97;0;0;2;3;3;3;3;5;5;5;5;5;5;7;7;7;7;7;8;9;9;9;9;9;9;11;11;11;11;11;11;12;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
messages-soc-custom-94;0;0;2;3;3;3;3;5;5;5;5;5;5;7;7;7;7;7;7;9;9;9;9;9;10;11;11;11;11;11;11;12;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
messages-soc-custom-95;0;0;2;3;3;3;3;5;5;5;5;5;5;7;7;7;7;7;8;9;9;9;9;9;9;11;11;11;11;11;11;12;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
messages-soc-custom-98;0;0;2;3;3;3;3;5;5;5;5;5;6;7;7;7;7;7;8;9;9;9;9;9;10;11;11;11;11;11;11;12;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
messages-soc-custom-99;0;0;2;3;3;3;3;5;5;5;5;5;6;7;7;7;7;7;8;9;9;9;9;9;10;11;11;11;11;11;11;12;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
messages-soc-light;0;0;2;3;3;3;4;5;5;5;5;5;6;7;7;7;7;7;8;9;9;9;9;9;10;11;11;11;11;11;11;12;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
messages-soc-custom-70;0;0;2;3;3;3;4;5;5;5;5;5;6;7;7;7;7;7;8;9;9;9;9;9;10;11;11;11;11;11;11;12;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
messages-soc-custom-71;0;0;2;3;3;3;4;5;5;5;5;5;6;7;7;7;7;7;8;9;9;9;9;9;10;11;11;11;11;11;11;12;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
messages-soc-custom-74;0;0;2;3;3;3;4;5;5;5;5;5;6;7;7;7;7;7;8;9;9;9;9;9;10;11;11;11;11;11;11;12;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
messages-soc-custom-75;0;0;2;3;3;3;4;5;5;5;5;5;6;7;7;7;7;7;8;9;9;9;9;9;10;11;11;11;11;11;11;12;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
messages-soc-custom-72;0;0;2;3;3;3;4;5;5;5;5;5;6;7;7;7;7;7;8;9;9;9;9;9;10;11;11;11;11;11;11;12;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
messages-soc-custom-73;0;0;2;3;3;3;4;5;5;5;5;5;6;7;7;7;7;7;8;9;9;9;9;9;10;11;11;11;11;11;11;12;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
messages-soc-custom-78;0;0;2;3;3;3;4;5;5;5;5;5;6;7;7;7;7;7;8;9;9;9;9;9;10;11;11;11;11;11;11;12;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
messages-soc-custom-79;0;0;2;3;3;3;4;5;5;5;5;5;6;7;7;7;7;7;8;9;9;9;9;9;10;11;11;11;11;11;11;12;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
messages-soc-custom-76;0;0;2;3;3;3;4;5;5;5;5;5;6;7;7;7;7;7;8;9;9;9;9;9;10;11;11;11;11;11;11;12;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
messages-soc-custom-77;0;0;2;3;3;3;4;5;5;5;5;5;6;7;7;7;7;7;8;9;9;9;9;9;10;11;11;11;11;11;11;12;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
messages-soc-custom-81;0;0;2;3;3;3;4;5;5;5;5;5;6;7;7;7;7;7;8;9;9;9;9;9;10;11;11;11;11;11;11;12;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
messages-soc-custom-82;0;0;2;3;3;3;4;5;5;5;5;5;6;7;7;7;7;7;8;9;9;9;9;9;10;11;11;11;11;11;11;12;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
messages-soc-custom-80;0;0;2;3;3;3;4;5;5;5;5;5;6;7;7;7;7;7;8;9;9;9;9;9;10;11;11;11;11;11;11;12;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
messages-soc-smoke;0;0;2;3;3;3;4;5;5;5;5;5;6;7;7;7;7;7;8;9;9;9;9;9;10;11;11;11;11;11;11;12;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
messages-soc-custom-85;0;0;2;3;3;3;4;5;5;5;5;5;6;7;7;7;7;7;8;9;9;9;9;9;10;11;11;11;11;11;11;12;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
messages-soc-custom-86;0;0;2;3;3;3;4;5;5;5;5;5;6;7;7;7;7;7;8;9;9;9;9;9;10;11;11;11;11;11;11;12;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
messages-soc-custom-83;0;0;2;3;3;3;4;5;5;5;5;5;6;7;7;7;7;7;8;9;9;9;9;9;10;11;11;11;11;11;11;12;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
messages-soc-custom-84;0;0;2;3;3;3;4;5;5;5;5;5;6;7;7;7;7;7;8;9;9;9;9;9;10;11;11;11;11;11;11;12;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
messages-soc-custom-89;0;0;3;3;3;3;4;5;5;5;5;5;6;7;7;7;7;7;8;9;9;9;9;9;10;11;11;11;11;11;11;12;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
messages-soc-custom-87;0;0;3;3;3;3;4;5;5;5;5;5;6;7;7;7;7;7;8;9;9;9;9;9;10;11;11;11;11;11;11;12;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
messages-soc-custom-88;0;0;3;3;3;3;4;5;5;5;5;5;6;7;7;7;7;7;8;9;9;9;9;9;10;11;11;11;11;11;11;12;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
messages-desktop;0;0;3;3;3;3;4;5;5;5;5;5;6;7;7;7;7;7;8;9;9;9;9;9;10;11;11;11;11;11;11;12;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
messages-soc-custom-5;0;0;3;3;3;3;4;5;5;5;5;5;6;7;7;7;7;7;8;9;9;9;9;9;10;11;11;11;11;11;11;12;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
messages-soc-custom-6;0;0;3;3;3;3;4;5;5;5;5;5;6;7;7;7;7;7;8;9;9;9;9;9;10;11;11;11;11;11;11;12;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
messages-soc-custom-3;0;0;3;3;3;3;4;5;5;5;5;5;6;7;7;7;7;7;8;9;9;9;9;9;10;11;11;11;11;11;11;12;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
messages-soc-custom-4;0;0;3;3;3;3;4;5;5;5;5;5;6;7;7;7;7;7;8;9;9;9;9;9;10;11;11;11;11;11;11;12;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
messages-soc-custom-1;0;0;3;3;3;3;4;5;5;5;5;5;6;7;7;7;7;7;8;9;9;9;9;9;10;11;11;11;11;11;11;12;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
messages-soc-custom-2;0;0;3;3;3;3;4;5;5;5;5;5;6;7;7;7;7;7;8;9;9;9;9;9;10;11;11;11;11;11;11;12;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
messages-printer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
messages-soc-custom-16;0;0;3;3;3;3;4;5;5;5;5;5;6;7;7;7;7;7;8;9;9;9;9;9;10;11;11;11;11;11;11;12;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
messages-soc-custom-17;0;0;3;3;3;3;4;5;5;5;5;5;6;7;7;7;7;7;8;9;9;9;9;9;10;11;11;11;11;11;11;12;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
messages-soc-custom-14;0;0;3;3;3;3;4;5;5;5;5;5;6;7;7;7;7;7;8;9;9;9;9;9;10;11;11;11;11;11;11;12;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
messages-soc-custom-15;0;0;3;3;3;3;4;5;5;5;5;5;6;7;7;7;7;7;8;9;9;9;9;9;10;11;11;11;11;11;11;12;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
messages-soc-custom-18;0;0;3;3;3;3;4;5;5;5;5;5;6;7;7;7;7;7;8;9;9;9;9;9;10;11;11;11;11;11;11;12;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
messages-soc-custom-19;0;0;3;3;3;3;4;5;5;5;5;5;6;7;7;7;7;7;8;9;9;9;9;9;10;11;11;11;11;11;11;12;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
messages-soc-custom-12;0;0;3;3;3;3;4;5;5;5;5;5;6;7;7;7;7;7;8;9;9;9;9;9;10;11;11;11;11;11;11;12;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
messages-soc-custom-13;0;0;3;3;3;3;4;5;5;5;5;5;6;7;7;7;7;7;8;9;9;9;9;9;10;11;11;11;11;11;11;12;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
messages-soc-custom-10;0;0;3;3;3;3;4;5;5;5;5;5;6;7;7;7;7;7;8;9;9;9;9;9;10;11;11;11;11;11;11;12;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
messages-soc-custom-11;0;0;3;3;3;3;4;5;5;5;5;5;6;7;7;7;7;7;8;9;9;9;9;9;10;11;11;11;11;11;11;12;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
messages-soc-custom-27;0;0;3;3;3;3;4;5;5;5;5;5;6;7;7;7;7;7;8;9;9;9;9;9;10;11;11;11;11;11;11;12;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
messages-soc-custom-28;0;0;3;3;3;3;4;5;5;5;5;5;6;7;7;7;7;7;8;9;9;9;9;9;10;11;11;11;11;11;11;12;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
messages-soc-custom-25;0;0;3;3;3;3;4;5;5;5;5;5;6;7;7;7;7;7;8;9;9;9;9;9;10;11;11;11;11;11;11;12;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
messages-soc-custom-26;0;0;3;3;3;3;4;5;5;5;5;5;6;7;7;7;7;7;8;9;9;9;9;9;10;11;11;11;11;11;11;12;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
messages-soc-custom-29;0;0;3;3;3;3;4;5;5;5;5;5;6;7;7;7;7;7;8;9;9;9;9;9;10;11;11;11;11;11;11;12;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
messages-soc-custom-20;0;0;3;3;3;3;4;5;5;5;5;5;6;7;7;7;7;7;8;9;9;9;9;9;10;11;11;11;11;11;11;12;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
messages-soc-custom-23;0;0;3;3;3;3;4;5;5;5;5;5;6;7;7;7;7;7;8;9;9;9;9;9;10;11;11;11;11;11;11;12;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
messages-soc-custom-24;0;0;3;3;3;3;4;5;5;5;5;5;6;7;7;7;7;7;8;9;9;9;9;9;10;11;11;11;11;11;11;12;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
messages-soc-custom-21;0;0;3;3;3;3;4;5;5;5;5;5;6;7;7;7;7;7;8;9;9;9;9;9;10;11;11;11;11;11;11;12;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
messages-soc-custom-22;0;0;3;3;3;3;4;5;5;5;5;5;6;7;7;7;7;7;8;9;9;9;9;9;10;11;11;11;11;11;11;12;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
messages-soc-custom-100;0;0;3;3;3;3;4;5;5;5;5;5;6;7;7;7;7;7;8;9;9;9;9;9;10;11;11;11;11;11;11;12;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
messages-soc-motion;0;0;3;3;3;3;6;7;7;7;7;7;9;9;9;9;9;9;11;11;11;11;11;11;12;13;13;13;13;13;15;16;16;16;16;16;17;17;17;17;17;17;19;19;19;19;19;19;20;20;20;20;20
messages-soc-humidity;0;0;3;3;3;3;6;6;6;6;6;6;8;8;8;8;8;8;10;10;10;10;10;10;12;12;12;12;12;12;14;15;15;15;15;15;16;16;16;16;16;16;18;18;18;18;18;18;19;19;19;19;19
messages-server;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
messages-soc-custom-58;0;0;3;3;3;3;4;5;5;5;5;5;6;7;7;7;7;7;8;9;9;9;9;9;10;11;11;11;11;11;11;12;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
messages-soc-custom-59;0;0;3;3;3;3;4;5;5;5;5;5;6;7;7;7;7;7;8;9;9;9;9;9;10;11;11;11;11;11;11;12;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
messages-soc-custom-52;0;0;3;3;3;3;4;5;5;5;5;5;6;7;7;7;7;7;8;9;9;9;9;9;10;11;11;11;11;11;11;12;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
messages-soc-custom-53;0;0;3;3;3;3;4;5;5;5;5;5;6;7;7;7;7;7;8;9;9;9;9;9;10;11;11;11;11;11;11;12;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
messages-soc-custom-50;0;0;3;3;3;3;4;5;5;5;5;5;6;7;7;7;7;7;8;9;9;9;9;9;10;11;11;11;11;11;11;12;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
messages-soc-custom-51;0;0;3;3;3;3;4;5;5;5;5;5;6;7;7;7;7;7;8;9;9;9;9;9;10;11;11;11;11;11;11;12;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
messages-soc-custom-56;0;0;3;3;3;3;4;5;5;5;5;5;6;7;7;7;7;7;8;9;9;9;9;9;10;11;11;11;11;11;11;12;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
messages-soc-custom-57;0;0;3;3;3;3;4;5;5;5;5;5;6;7;7;7;7;7;8;9;9;9;9;9;10;11;11;11;11;11;11;12;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
messages-soc-custom-54;0;0;3;3;3;3;4;5;5;5;5;5;6;7;7;7;7;7;8;9;9;9;9;9;10;11;11;11;11;11;11;12;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
messages-soc-custom-55;0;0;3;3;3;3;4;5;5;5;5;5;6;7;7;7;7;7;8;9;9;9;9;9;10;11;11;11;11;11;11;12;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
messages-iot-controller;0;93;224;224;224;224;335;336;336;336;336;336;449;450;450;450;450;450;562;563;563;563;563;563;673;674;674;674;674;674;678;790;790;790;790;790;795;796;796;796;796;796;801;802;802;802;802;802;807;808;808;808;808
messages-soc-custom-60;0;0;3;3;3;3;4;5;5;5;5;5;6;7;7;7;7;7;8;9;9;9;9;9;10;11;11;11;11;11;11;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
messages-soc-custom-69;0;0;3;3;3;3;4;5;5;5;5;5;6;7;7;7;7;7;8;9;9;9;9;9;10;11;11;11;11;11;11;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
messages-soc-custom-63;0;0;3;3;3;3;4;5;5;5;5;5;6;7;7;7;7;7;8;9;9;9;9;9;10;11;11;11;11;11;11;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
messages-soc-custom-64;0;0;3;3;3;3;4;5;5;5;5;5;6;7;7;7;7;7;8;9;9;9;9;9;10;11;11;11;11;11;11;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
messages-soc-custom-61;0;0;3;3;3;3;4;5;5;5;5;5;6;7;7;7;7;7;8;9;9;9;9;9;10;11;11;11;11;11;11;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
messages-soc-custom-62;0;0;3;3;3;3;5;5;5;5;5;5;6;7;7;7;7;7;8;9;9;9;9;9;10;11;11;11;11;11;11;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
messages-soc-custom-67;0;0;3;3;3;3;5;5;5;5;5;5;6;7;7;7;7;7;8;9;9;9;9;9;10;11;11;11;11;11;11;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
messages-soc-custom-68;0;0;3;3;3;3;5;5;5;5;5;5;6;7;7;7;7;7;8;9;9;9;9;9;10;11;11;11;11;11;11;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
messages-soc-custom-65;0;0;3;3;3;3;5;5;5;5;5;5;6;7;7;7;7;7;8;9;9;9;9;9;10;11;11;11;11;11;11;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
messages-soc-custom-66;0;0;3;3;3;3;5;5;5;5;5;5;6;7;7;7;7;7;8;9;9;9;9;9;10;11;11;11;11;11;11;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
messages-soc-custom-38;0;0;3;3;3;3;5;5;5;5;5;5;7;7;7;7;7;7;9;9;9;9;9;9;10;11;11;11;11;11;11;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
messages-soc-custom-39;0;0;3;3;3;3;5;5;5;5;5;5;7;7;7;7;7;7;9;9;9;9;9;9;10;11;11;11;11;11;11;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
messages-soc-custom-36;0;0;3;3;3;3;5;5;5;5;5;5;7;7;7;7;7;7;9;9;9;9;9;9;10;11;11;11;11;11;11;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
messages-soc-custom-37;0;0;3;3;3;3;5;5;5;5;5;5;7;7;7;7;7;7;9;9;9;9;9;9;11;11;11;11;11;11;11;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
messages-soc-custom-30;0;0;3;3;3;3;5;5;5;5;5;5;7;7;7;7;7;7;9;9;9;9;9;9;11;11;11;11;11;11;11;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
messages-soc-custom-31;0;0;3;3;3;3;5;5;5;5;5;5;7;7;7;7;7;7;9;9;9;9;9;9;11;11;11;11;11;11;11;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
messages-soc-custom-34;0;0;3;3;3;3;5;5;5;5;5;5;7;7;7;7;7;7;9;9;9;9;9;9;11;11;11;11;11;11;11;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
messages-soc-custom-35;0;0;3;3;3;3;5;5;5;5;5;5;7;7;7;7;7;7;9;9;9;9;9;9;11;11;11;11;11;11;11;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
messages-soc-custom-32;0;0;3;3;3;3;5;5;5;5;5;5;7;7;7;7;7;7;9;9;9;9;9;9;11;11;11;11;11;11;11;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
messages-soc-custom-33;0;0;3;3;3;3;5;5;5;5;5;5;7;7;7;7;7;7;9;9;9;9;9;9;11;11;11;11;11;11;11;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
messages-soc-door-lock;0;0;3;3;3;3;5;5;5;5;5;5;7;7;7;7;7;7;9;9;9;9;9;9;11;11;11;11;11;11;13;14;14;14;14;14;15;15;15;15;15;15;17;17;17;17;17;17;18;18;18;18
messages-soc-custom-49;0;0;3;3;3;3;5;5;5;5;5;5;7;7;7;7;7;7;9;9;9;9;9;9;11;11;11;11;11;11;11;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
messages-soc-custom-47;0;0;3;3;3;3;5;5;5;5;5;5;7;7;7;7;7;7;9;9;9;9;9;9;11;11;11;11;11;11;11;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
messages-soc-custom-48;0;0;3;3;3;3;5;5;5;5;5;5;7;7;7;7;7;7;9;9;9;9;9;9;11;11;11;11;11;11;11;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
messages-soc-custom-41;0;0;3;3;3;3;5;5;5;5;5;5;7;7;7;7;7;7;9;9;9;9;9;9;11;11;11;11;11;11;11;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
messages-soc-custom-42;0;0;3;3;3;3;5;5;5;5;5;5;7;7;7;7;7;7;9;9;9;9;9;9;11;11;11;11;11;11;11;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
messages-soc-custom-40;0;0;3;3;3;3;5;5;5;5;5;5;7;7;7;7;7;7;9;9;9;9;9;9;11;11;11;11;11;11;11;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
messages-soc-custom-45;0;0;3;3;3;3;5;5;5;5;5;5;7;7;7;7;7;7;9;9;9;9;9;9;11;11;11;11;11;11;11;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
messages-soc-custom-46;0;0;3;3;3;3;5;5;5;5;5;5;7;7;7;7;7;7;9;9;9;9;9;9;11;11;11;11;11;11;12;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
messages-soc-custom-43;0;0;3;3;3;3;5;5;5;5;5;5;7;7;7;7;7;7;9;9;9;9;9;9;11;11;11;11;11;11;12;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
messages-soc-custom-44;0;0;3;3;3;3;5;5;5;5;5;5;7;7;7;7;7;7;9;9;9;9;9;9;11;11;11;11;11;11;12;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
messages-soc-temperature;0;0;3;3;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
messages-soc-gate;0;0;3;3;3;3;7;8;8;8;8;8;10;10;10;10;10;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
proposals-total;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
proposals-soc-custom-9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
proposals-soc-custom-92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
proposals-soc-custom-93;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
