messages-soc-custom-121;0;1;1;1;1;1;1;1;1;1;1;1;1;3;3;3;3;3;3;5;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-242;0;1;1;1;1;1;1;1;1;1;1;1;1;3;3;3;3;3;3;5;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-240;0;1;1;1;1;1;1;1;1;1;1;1;1;3;3;3;3;3;3;5;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-16;0;1;1;1;1;1;1;1;1;1;1;1;1;3;3;3;3;3;3;5;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-17;0;1;1;1;1;1;1;1;1;1;1;1;1;3;3;3;3;3;3;5;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-14;0;1;1;1;1;1;1;1;1;1;1;1;1;3;3;3;3;3;3;5;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-15;0;1;1;1;1;1;1;1;1;1;1;1;1;3;3;3;3;3;3;5;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-18;0;1;1;1;1;1;1;1;1;1;1;1;1;3;3;3;3;3;3;5;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-19;0;1;1;1;1;1;1;1;1;1;1;1;1;3;3;3;3;3;3;5;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-12;0;1;1;1;1;1;1;1;1;1;1;1;1;3;3;3;3;3;3;5;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-119;0;1;1;1;1;1;1;1;1;1;1;1;1;3;3;3;3;3;3;5;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-13;0;1;1;1;1;1;1;1;1;1;1;1;1;3;3;3;3;3;3;5;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-10;0;1;1;1;1;1;1;1;1;1;1;1;1;3;3;3;3;3;3;5;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-117;0;1;1;1;1;1;1;1;1;1;1;1;1;3;3;3;3;3;3;5;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-238;0;1;1;1;1;1;1;1;1;1;1;1;1;3;3;3;3;3;3;5;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-11;0;1;1;1;1;1;1;1;1;1;1;1;1;3;3;3;3;3;3;5;5;5;5;5;6;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-118;0;1;1;1;1;1;1;1;1;1;1;1;1;3;3;3;3;3;3;5;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-239;0;1;1;1;1;1;1;1;1;1;1;1;1;3;3;3;3;3;3;5;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-115;0;1;1;1;1;1;1;1;1;1;1;1;1;3;3;3;3;3;3;5;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-236;0;1;1;1;1;1;1;1;1;1;1;1;1;3;3;3;3;3;3;5;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-116;0;1;1;1;1;1;1;1;1;1;1;1;1;3;3;3;3;3;3;5;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-237;0;1;1;1;1;1;1;1;1;1;1;1;1;3;3;3;3;3;3;5;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-113;0;1;1;1;1;1;1;1;1;1;1;1;1;3;3;3;3;3;3;5;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-234;0;1;1;1;1;1;1;1;1;1;1;1;1;3;3;3;3;3;3;5;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-114;0;1;1;1;1;1;1;1;1;1;1;1;1;3;3;3;3;3;3;5;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-235;0;1;1;1;1;1;1;1;1;1;1;1;1;3;3;3;3;3;3;5;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-111;0;1;1;1;1;1;1;1;1;1;1;1;1;3;3;3;3;3;3;5;5;5;5;5;6;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-232;0;1;1;1;1;1;1;1;1;1;1;1;1;3;3;3;3;3;3;5;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-112;0;1;1;1;1;1;1;1;1;1;1;1;1;3;3;3;3;3;3;5;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-233;0;1;1;1;1;1;1;1;1;1;1;1;1;3;3;3;3;3;3;5;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-230;0;1;1;1;1;1;1;1;1;1;1;1;1;3;3;3;3;3;3;5;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-110;0;1;1;1;1;1;1;1;1;1;1;1;1;3;3;3;3;3;3;5;5;5;5;5;6;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-231;0;1;1;1;1;1;1;1;1;1;1;1;1;3;3;3;3;3;3;5;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-27;0;1;1;1;1;1;1;1;1;1;1;1;2;3;3;3;3;3;3;5;5;5;5;5;6;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-28;0;1;1;1;1;1;1;1;1;1;1;1;2;3;3;3;3;3;3;5;5;5;5;5;6;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-25;0;1;1;1;1;1;1;1;1;1;1;1;2;3;3;3;3;3;3;5;5;5;5;5;6;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-26;0;1;1;1;1;1;1;1;1;1;1;1;2;3;3;3;3;3;3;5;5;5;5;5;6;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-29;0;1;1;1;1;1;1;1;1;1;1;1;2;3;3;3;3;3;3;5;5;5;5;5;6;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-20;0;1;1;1;1;1;1;1;1;1;1;1;2;3;3;3;3;3;3;5;5;5;5;5;6;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-23;0;1;1;1;1;1;1;1;1;1;1;1;2;3;3;3;3;3;3;5;5;5;5;5;6;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-108;0;1;1;1;1;1;1;1;1;1;1;1;1;3;3;3;3;3;3;5;5;5;5;5;6;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-229;0;1;1;1;1;1;1;1;1;1;1;1;1;3;3;3;3;3;3;5;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-24;0;1;1;1;1;1;1;1;1;1;1;1;2;3;3;3;3;3;3;5;5;5;5;5;6;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-109;0;1;1;1;1;1;1;1;1;1;1;1;1;3;3;3;3;3;3;5;5;5;5;5;6;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-21;0;1;1;1;1;1;1;1;1;1;1;1;2;3;3;3;3;3;3;5;5;5;5;5;6;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-106;0;1;1;1;1;1;1;1;1;1;1;1;1;3;3;3;3;3;3;5;5;5;5;5;6;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-227;0;1;1;1;1;1;1;1;1;1;1;1;1;3;3;3;3;3;3;5;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-22;0;1;1;1;1;1;1;1;1;1;1;1;2;3;3;3;3;3;3;5;5;5;5;5;6;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-107;0;1;1;1;1;1;1;1;1;1;1;1;1;3;3;3;3;3;3;5;5;5;5;5;6;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-228;0;1;1;1;1;1;1;1;1;1;1;1;1;3;3;3;3;3;3;5;5;5;5;5;6;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-104;0;1;1;1;1;1;1;1;1;1;1;1;1;3;3;3;3;3;3;5;5;5;5;5;6;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-225;0;1;1;1;1;1;1;1;1;1;1;1;1;3;3;3;3;3;3;5;5;5;5;5;6;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-105;0;1;1;1;1;1;1;1;1;1;1;1;1;3;3;3;3;3;3;5;5;5;5;5;6;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-226;0;1;1;1;1;1;1;1;1;1;1;1;1;3;3;3;3;3;3;5;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-223;0;1;1;1;1;1;1;1;1;1;1;1;1;3;3;3;3;3;3;5;5;5;5;5;6;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-102;0;1;1;1;1;1;1;1;1;1;1;1;1;3;3;3;3;3;3;5;5;5;5;5;6;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-103;0;1;1;1;1;1;1;1;1;1;1;1;1;3;3;3;3;3;3;5;5;5;5;5;6;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-224;0;1;1;1;1;1;1;1;1;1;1;1;1;3;3;3;3;3;3;5;5;5;5;5;6;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-100;0;1;1;1;1;1;1;1;1;1;1;1;1;3;3;3;3;3;3;5;5;5;5;5;6;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-221;0;1;1;1;1;1;1;1;1;1;1;1;1;3;3;3;3;3;3;5;5;5;5;5;6;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-101;0;1;1;1;1;1;1;1;1;1;1;1;1;3;3;3;3;3;3;5;5;5;5;5;6;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-222;0;1;1;1;1;1;1;1;1;1;1;1;1;3;3;3;3;3;3;5;5;5;5;5;6;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-220;0;1;1;1;1;1;1;1;1;1;1;1;1;3;3;3;3;3;3;5;5;5;5;5;6;7;7;7;7;7;7;7;7;7;7
messages-soc-motion;0;2;3;3;3;3;3;3;3;3;3;3;4;5;5;5;5;5;6;7;7;8;8;8;10;10;12;13;13;14;14;14;17;17;17
messages-soc-custom-218;0;1;1;1;1;1;1;1;1;1;1;1;1;3;3;3;3;3;3;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-219;0;1;1;1;1;1;1;1;1;1;1;1;1;3;3;3;3;3;3;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-216;0;1;1;1;1;1;1;1;1;1;1;1;1;3;3;3;3;3;3;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-217;0;1;1;1;1;1;1;1;1;1;1;1;1;3;3;3;3;3;3;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7;7
messages-server;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
messages-soc-custom-214;0;1;1;1;1;1;1;1;1;1;1;1;1;3;3;3;3;3;3;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-215;0;1;1;1;1;1;1;1;1;1;1;1;1;3;3;3;3;3;3;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-212;0;1;1;1;1;1;1;1;1;1;1;1;1;3;3;3;3;3;3;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-213;0;1;1;1;1;1;1;1;1;1;1;1;1;3;3;3;3;3;3;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-210;0;1;1;1;1;1;1;1;1;1;1;1;1;3;3;3;3;3;3;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-211;0;1;1;1;1;1;1;1;1;1;1;1;1;3;3;3;3;3;3;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-209;0;1;1;1;1;1;1;1;1;1;1;1;1;3;3;3;3;3;3;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-207;0;1;1;1;1;1;1;1;1;1;1;1;1;3;3;3;3;3;3;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-208;0;1;1;1;1;1;1;1;1;1;1;1;1;3;3;3;3;3;3;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-205;0;1;1;1;1;1;1;1;1;1;1;1;1;3;3;3;3;3;3;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-206;0;1;1;1;1;1;1;1;1;1;1;1;1;3;3;3;3;3;3;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-203;0;1;1;1;1;1;1;1;1;1;1;1;1;3;3;3;3;3;3;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-204;0;1;1;1;1;1;1;1;1;1;1;1;1;3;3;3;3;3;3;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-201;0;1;1;1;1;1;1;1;1;1;1;1;1;3;3;3;3;3;3;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-202;0;1;1;1;1;1;1;1;1;1;1;1;1;3;3;3;3;3;3;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-200;0;1;1;1;1;1;1;1;1;1;1;1;1;3;3;3;3;3;3;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-58;0;1;1;1;1;1;1;1;1;1;1;1;2;3;3;3;3;3;3;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-59;0;1;1;1;1;1;1;1;1;1;1;1;2;3;3;3;3;3;3;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-52;0;1;1;1;1;1;1;1;1;1;1;1;2;3;3;3;3;3;4;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-53;0;1;1;1;1;1;1;1;1;1;1;1;2;3;3;3;3;3;4;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-50;0;1;1;1;1;1;1;1;1;1;1;1;2;3;3;3;3;3;4;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-51;0;1;1;1;1;1;1;1;1;1;1;1;2;3;3;3;3;3;4;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-56;0;1;1;1;1;1;1;1;1;1;1;1;2;3;3;3;3;3;4;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-57;0;1;1;1;1;1;1;1;1;1;1;1;2;3;3;3;3;3;4;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-54;0;1;1;1;1;1;1;1;1;1;1;1;2;3;3;3;3;3;4;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-55;0;1;1;1;1;1;1;1;1;1;1;1;2;3;3;3;3;3;3;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-60;0;1;1;1;1;1;1;1;1;1;1;1;2;3;3;3;3;3;3;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-69;0;1;1;1;1;1;1;1;1;1;1;1;2;3;3;3;3;3;4;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-63;0;1;1;1;1;1;1;1;1;1;1;1;2;3;3;3;3;3;4;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-64;0;1;1;1;1;1;1;1;1;1;1;1;2;3;3;3;3;3;3;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-61;0;1;1;1;1;1;1;1;1;1;1;1;2;3;3;3;3;3;3;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-62;0;1;1;1;1;1;1;1;1;1;1;1;2;3;3;3;3;3;4;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-67;0;1;1;1;1;1;1;1;1;1;1;1;2;3;3;3;3;3;3;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-68;0;1;1;1;1;1;1;1;1;1;1;1;2;3;3;3;3;3;4;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-65;0;1;1;1;1;1;1;1;1;1;1;1;2;3;3;3;3;3;3;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-66;0;1;1;1;1;1;1;1;1;1;1;1;2;3;3;3;3;3;3;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-38;0;1;1;1;1;1;1;1;1;1;1;1;2;3;3;3;3;3;4;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-39;0;1;1;1;1;1;1;1;1;1;1;1;2;3;3;3;3;3;4;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-36;0;1;1;1;1;1;1;1;1;1;1;1;2;3;3;3;3;3;4;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-37;0;1;1;1;1;1;1;1;1;1;1;1;2;3;3;3;3;3;4;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-30;0;1;1;1;1;1;1;1;1;1;1;1;2;3;3;3;3;3;4;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-31;0;1;1;1;1;1;1;1;1;1;1;1;2;3;3;3;3;3;4;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-34;0;1;1;1;1;1;1;1;1;1;1;1;2;3;3;3;3;3;4;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-35;0;1;1;1;1;1;1;1;1;1;1;1;2;3;3;3;3;3;4;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-32;0;1;1;1;1;1;1;1;1;1;1;1;2;3;3;3;3;3;4;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-33;0;1;1;1;1;1;1;1;1;1;1;1;2;3;3;3;3;3;4;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7;7
messages-soc-door-lock;0;1;1;1;1;1;2;2;2;2;2;2;3;4;4;4;4;4;5;6;6;7;7;7;10;10;12;12;12;13;13;13;15;15;15
messages-soc-custom-49;0;1;1;1;1;1;1;1;1;1;1;1;2;3;3;3;3;3;4;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-47;0;1;1;1;1;1;1;1;1;1;1;1;2;3;3;3;3;3;4;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-48;0;1;1;1;1;1;1;1;1;1;1;1;2;3;3;3;3;3;4;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-41;0;1;1;1;1;1;1;1;1;1;1;1;2;3;3;3;3;3;4;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-42;0;1;1;1;1;1;1;1;1;1;1;1;2;3;3;3;3;3;4;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-40;0;1;1;1;1;1;1;1;1;1;1;1;2;3;3;3;3;3;4;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-45;0;1;1;1;1;1;1;1;1;1;1;1;2;3;3;3;3;3;4;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-46;0;1;1;1;1;1;1;1;1;1;1;1;2;3;3;3;3;3;4;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-43;0;1;1;1;1;1;1;1;1;1;1;1;2;3;3;3;3;3;4;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-44;0;1;1;1;1;1;1;1;1;1;1;1;2;3;3;3;3;3;4;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-92;0;1;1;1;1;1;1;1;1;1;1;1;2;3;3;3;3;3;4;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-9;0;1;1;1;1;1;1;1;1;1;1;1;2;3;3;3;3;3;4;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-93;0;1;1;1;1;1;1;1;1;1;1;1;2;3;3;3;3;3;4;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-90;0;1;1;1;1;1;1;1;1;1;1;1;2;3;3;3;3;3;4;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-7;0;1;1;1;1;1;1;1;1;1;1;1;2;3;3;3;3;3;4;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-91;0;1;1;1;1;1;1;1;1;1;1;1;2;3;3;3;3;3;4;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-8;0;1;1;1;1;1;1;1;1;1;1;1;2;3;3;3;3;3;4;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7;7
messages-soc-alarm;0;1;1;1;1;1;2;3;3;3;3;3;4;5;5;5;5;5;6;7;7;9;9;9;13;13;13;13;13;16;16;16;17;17;17
messages-soc-custom-96;0;1;1;1;1;1;1;1;1;1;1;1;2;3;3;3;3;3;4;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-97;0;1;1;1;1;1;1;1;1;1;1;1;2;3;3;3;3;3;4;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-94;0;1;1;1;1;1;1;1;1;1;1;1;2;3;3;3;3;3;4;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-95;0;1;1;1;1;1;1;1;1;1;1;1;2;3;3;3;3;3;4;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-98;0;1;1;1;1;1;1;1;1;1;1;1;2;3;3;3;3;3;4;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-99;0;1;1;1;1;1;1;1;1;1;1;1;2;3;3;3;3;3;4;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-199;0;1;1;1;1;1;1;1;1;1;1;1;2;3;3;3;3;3;4;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-197;0;1;1;1;1;1;1;1;1;1;1;1;2;3;3;3;3;3;5;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-198;0;1;1;1;1;1;1;1;1;1;1;1;2;3;3;3;3;3;5;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-195;0;1;1;1;1;1;1;1;1;1;1;1;2;3;3;3;3;3;5;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-196;0;1;1;1;1;1;1;1;1;1;1;1;2;3;3;3;3;3;5;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-193;0;1;1;1;1;1;1;1;1;1;1;1;2;3;3;3;3;3;5;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-194;0;1;1;1;1;1;1;1;1;1;1;1;2;3;3;3;3;3;5;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-191;0;1;1;1;1;1;1;1;1;1;1;1;2;3;3;3;3;3;5;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-192;0;1;1;1;1;1;1;1;1;1;1;1;2;3;3;3;3;3;5;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-190;0;1;1;1;1;1;1;1;1;1;1;1;2;3;3;3;3;3;5;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7;7
messages-soc-custom-70;0;1;1;1;1;1;1;1;1;1;1;1;2;3;3;3;3;3;5;5;5;5;5;5;7;7;7;7;7;7;7;7;7;7;7
